volume,volume_weighted_average_price,open,close,high,low,timestamp,number_of_transactions
7.6050597e7,79.8422,79.36,81.11,81.2,77.9,2022-07-15T04:00:00.0,424894
9.0464334e7,82.6533,82.21,81.43,84.47,80.94,2022-07-18T04:00:00.0,435719
8.5047506e7,84.7643,82.76,85.88,86.41,82.19,2022-07-19T04:00:00.0,420220
8.8348558e7,88.1647,85.39,89.43,89.9198,85.08,2022-07-20T04:00:00.0,451814
9.0099338e7,90.2422,89.6,91.09,91.58,88.22,2022-07-21T04:00:00.0,458928
7.6989282e7,88.4109,90.2,88.1,90.69,87.04,2022-07-22T04:00:00.0,417793
7.0083006e7,86.5413,86.57,87.54,87.6,85.12,2022-07-25T04:00:00.0,370521
6.9180367e7,85.9053,87.0,85.25,87.749,84.71,2022-07-26T04:00:00.0,363390
7.8301564e7,88.6716,86.94,89.82,90.62,86.29,2022-07-27T04:00:00.0,426958
7.9009185e7,90.5839,90.415,91.67,92.22,88.5909,2022-07-28T04:00:00.0,445574
7.6630707e7,93.1624,90.7,94.47,94.81,90.56,2022-07-29T04:00:00.0,457839
9.6477499e7,96.6875,95.59,96.78,98.39,93.96,2022-08-01T04:00:00.0,603627
1.16734097e8,98.3868,95.71,99.29,100.915,95.36,2022-08-02T04:00:00.0,721497
1.31142046e8,97.112,94.83,98.09,98.7693,93.62,2022-08-03T04:00:00.0,735716
1.25820773e8,102.2693,97.5,103.91,104.59,97.26,2022-08-04T04:00:00.0,732419
9.3859876e7,102.5135,101.05,102.31,103.86,100.98,2022-08-05T04:00:00.0,533193
