volume,volume_weighted_average_price,open,close,high,low,timestamp,number_of_transactions
2.4232794e7,84.7938,87.06,83.0,87.15,82.92,2021-03-24T04:00:00.0,213196
2.3630211e7,83.0853,81.142,84.09,84.43,80.49,2021-03-25T04:00:00.0,199652
2.3949134e7,86.7237,84.16,87.99,88.14,84.03,2021-03-26T04:00:00.0,177993
2.1772814e7,86.8576,87.755,86.59,88.2499,85.77,2021-03-29T04:00:00.0,163256
1.3887463e7,86.3757,86.26,86.54,87.22,85.25,2021-03-30T04:00:00.0,121359
2.537229e7,88.5373,87.44,88.21,89.08,86.71,2021-03-31T04:00:00.0,186077
3.9700637e7,92.6255,93.0,92.41,94.38,91.25,2021-04-01T04:00:00.0,293615
1.9795131e7,93.6929,93.9265,93.75,94.67,92.47,2021-04-05T04:00:00.0,149458
2.2847008e7,94.2288,93.84,93.49,96.1018,92.66,2021-04-06T04:00:00.0,170018
1.7621496e7,93.7622,94.25,93.96,95.07,92.54,2021-04-07T04:00:00.0,131574
1.781559e7,94.8945,95.0,95.29,96.39,93.78,2021-04-08T04:00:00.0,139061
1.4080213e7,94.808,94.3448,95.3,95.38,93.31,2021-04-09T04:00:00.0,113792
1.8818295e7,95.6693,95.19,95.59,96.96,94.75,2021-04-12T04:00:00.0,144906
2.7102073e7,92.8975,96.29,92.15,96.82,91.4,2021-04-13T04:00:00.0,195751
1.9116467e7,91.2277,91.66,90.67,92.53,89.51,2021-04-14T04:00:00.0,147054
1.6017043e7,90.1546,91.75,90.27,91.96,89.445,2021-04-15T04:00:00.0,146743
1.2358662e7,90.6556,90.4351,90.66,91.3301,90.08,2021-04-16T04:00:00.0,103871
2.1361565e7,87.8481,90.665,88.41,90.68,86.52,2021-04-19T04:00:00.0,188230
1.7396914e7,87.5311,88.38,87.48,88.95,86.53,2021-04-20T04:00:00.0,150753
1.4781306e7,88.309,87.06,89.49,89.56,86.33,2021-04-21T04:00:00.0,123152
3.4044137e7,85.3345,88.2,84.71,88.36,83.9,2021-04-22T04:00:00.0,264498
1.81685e7,85.736,85.24,86.03,86.46,84.565,2021-04-23T04:00:00.0,153460
1.475774e7,87.4856,86.47,87.84,88.3,86.11,2021-04-26T04:00:00.0,122926
1.7680981e7,89.1174,89.33,89.46,90.19,88.03,2021-04-27T04:00:00.0,143790
1.9433542e7,86.2765,87.6635,86.03,87.76,85.35,2021-04-28T04:00:00.0,168098
1.6463338e7,87.1055,87.72,88.06,88.09,85.55,2021-04-29T04:00:00.0,146887
1.4548113e7,86.6605,86.9335,86.07,88.4799,85.56,2021-04-30T04:00:00.0,114299
1.6300447e7,85.0381,86.97,85.02,87.0102,83.87,2021-05-03T04:00:00.0,135401
1.7850528e7,83.3859,84.14,84.41,85.44,82.03,2021-05-04T04:00:00.0,193372
1.31721e7,85.2542,85.49,85.15,85.95,84.03,2021-05-05T04:00:00.0,119116
1.3716894e7,84.2918,84.865,84.8,85.12,83.28,2021-05-06T04:00:00.0,127796
1.2696073e7,85.7784,85.91,85.98,86.32,84.99,2021-05-07T04:00:00.0,119304
2.4862898e7,81.6583,84.95,80.85,85.0,80.8001,2021-05-10T04:00:00.0,205024
2.321533e7,79.5494,77.27,80.68,80.76,76.82,2021-05-11T04:00:00.0,220266
2.3472579e7,77.7029,79.14,76.8,79.97,76.41,2021-05-12T04:00:00.0,197450
2.015378e7,77.7236,77.97,77.19,78.865,76.53,2021-05-13T04:00:00.0,170288
1.81611e7,78.9117,78.79,79.7,80.145,77.08,2021-05-14T04:00:00.0,133775
1.5011513e7,79.4753,79.095,80.39,80.42,77.72,2021-05-17T04:00:00.0,126266
2.0893773e7,79.6812,80.55,78.88,80.92,78.8,2021-05-18T04:00:00.0,178475
2.7299968e7,78.5354,77.212,79.93,80.27,76.16,2021-05-19T04:00:00.0,244232
1.7123032e7,80.5768,80.5,81.13,81.49,79.52,2021-05-20T04:00:00.0,141599
1.3076931e7,80.989,81.77,80.72,81.99,80.37,2021-05-21T04:00:00.0,115963
1.573044e7,82.9936,81.4175,82.9,83.62,81.3605,2021-05-24T04:00:00.0,122895
2.62721e7,81.448,83.565,81.23,83.71,79.71,2021-05-25T04:00:00.0,205235
1.2582782e7,81.7374,81.585,82.24,82.44,81.02,2021-05-26T04:00:00.0,114687
2.2286477e7,83.8904,82.46,83.93,84.75,82.33,2021-05-27T04:00:00.0,160237
1.133031e7,84.099,84.22,84.14,84.725,83.22,2021-05-28T04:00:00.0,99325
1.106718e7,84.4631,84.92,84.15,85.755,83.62,2021-06-01T04:00:00.0,106239
1.0314162e7,84.2075,84.39,84.34,84.82,83.45,2021-06-02T04:00:00.0,93839
1.474213e7,82.8352,83.68,82.03,84.07,81.89,2021-06-03T04:00:00.0,124750
1.2591138e7,83.7587,82.97,83.76,84.37,82.85,2021-06-04T04:00:00.0,108743
9.006393e6,83.7103,83.19,84.04,84.23,82.65,2021-06-07T04:00:00.0,85594
2.9666509e7,81.0247,84.97,80.53,84.975,80.01,2021-06-08T04:00:00.0,224089
