volume,volume_weighted_average_price,open,close,high,low,timestamp,number_of_transactions
7.567506e6,533.5779,537.07,530.72,541.8,525.38,2020-10-19T04:00:00.0,126309
1.0047175e7,520.17,528.14,525.42,533.78,522.26,2020-10-20T04:00:00.0,205242
1.7339708e7,494.6589,501.03,489.05,506.85,488.25,2020-10-21T04:00:00.0,341364
6.979682e6,485.9947,494.69,485.23,495.14,482.0,2020-10-22T04:00:00.0,153399
4.927862e6,486.0458,488.11,488.28,490.06,481.35,2020-10-23T04:00:00.0,96941
6.086087e6,486.7335,487.025,488.24,496.82,478.9,2020-10-26T04:00:00.0,121971
3.627175e6,486.4422,490.01,488.93,490.49,482.93,2020-10-27T04:00:00.0,79651
5.992731e6,488.931,486.36,486.24,494.0,483.28,2020-10-28T04:00:00.0,120185
1.0930689e7,500.2495,488.5,504.21,513.8999,479.34,2020-10-29T04:00:00.0,198720
7.813897e6,481.8318,502.01,475.74,505.88,472.21,2020-10-30T04:00:00.0,170128
4.408193e6,481.94,478.87,484.12,486.3,475.0,2020-11-02T05:00:00.0,94616
3.689997e6,489.1089,484.93,487.22,495.305,478.76,2020-11-03T05:00:00.0,77721
5.13733e6,499.3614,495.36,496.95,507.73,493.98,2020-11-04T05:00:00.0,115507
5.372781e6,512.796,506.56,513.76,518.7337,503.45,2020-11-05T05:00:00.0,102809
4.236349e6,511.2059,515.0,514.73,515.21,502.51,2020-11-06T05:00:00.0,73328
1.0409926e7,480.7744,485.54,470.5,495.85,467.26,2020-11-09T05:00:00.0,262245
8.306142e6,476.1367,470.95,480.24,484.6,463.41,2020-11-10T05:00:00.0,159339
5.460532e6,485.8983,483.0,490.76,491.68,478.26,2020-11-11T05:00:00.0,107242
5.071155e6,487.0177,491.0,486.77,496.52,480.4255,2020-11-12T05:00:00.0,100743
3.00651e6,482.4349,486.77,482.84,488.94,477.8,2020-11-13T05:00:00.0,72319
3.953563e6,480.1761,480.0,479.1,485.58,477.3,2020-11-16T05:00:00.0,81492
3.690082e6,481.8099,480.12,480.63,487.51,479.18,2020-11-17T05:00:00.0,72760
3.629237e6,482.9919,481.95,481.79,488.61,477.7212,2020-11-18T05:00:00.0,84318
2.254653e6,485.0074,482.0,484.67,487.8,480.47,2020-11-19T05:00:00.0,56400
4.255924e6,488.6515,485.22,488.24,494.76,481.57,2020-11-20T05:00:00.0,94860
5.416571e6,481.2255,490.46,476.62,491.15,475.84,2020-11-23T05:00:00.0,124760
3.557894e6,480.5754,478.84,482.88,484.05,475.89,2020-11-24T05:00:00.0,87679
3.587154e6,483.7081,485.13,485.0,486.9,478.919,2020-11-25T05:00:00.0,76839
2.805762e6,487.6541,486.58,491.36,493.25,481.845,2020-11-27T05:00:00.0,61590
3.53094e6,488.4017,490.08,490.7,492.55,481.2678,2020-11-30T05:00:00.0,77805
5.063234e6,503.3595,492.3404,504.58,509.47,491.9812,2020-12-01T05:00:00.0,121086
3.028358e6,501.4672,501.62,503.38,506.795,493.5,2020-12-02T05:00:00.0,76007
2.826116e6,500.6627,502.99,497.52,508.77,496.04,2020-12-03T05:00:00.0,69894
3.666243e6,499.1611,497.5,498.31,504.5,493.64,2020-12-04T05:00:00.0,57593
4.289293e6,512.5728,500.01,515.78,517.76,497.77,2020-12-07T05:00:00.0,98624
4.22895e6,511.4552,517.9,512.66,521.4909,505.55,2020-12-08T05:00:00.0,76922
4.178768e6,498.9368,510.53,493.6,514.5,491.29,2020-12-09T05:00:00.0,99791
3.018203e6,500.0482,494.56,501.09,503.77,492.91,2020-12-10T05:00:00.0,66158
3.160928e6,499.9147,495.0,503.22,503.34,494.85,2020-12-11T05:00:00.0,64719
5.770424e6,518.6447,505.44,522.42,524.1603,501.18,2020-12-14T05:00:00.0,118311
3.398209e6,518.7242,518.5,519.78,524.7,513.56,2020-12-15T05:00:00.0,73284
3.676992e6,523.2331,520.11,524.83,527.38,517.69,2020-12-16T05:00:00.0,68049
3.193377e6,531.4132,529.0,532.9,535.49,526.44,2020-12-17T05:00:00.0,74032
4.502692e6,532.8245,533.2,534.45,536.37,526.02,2020-12-18T05:00:00.0,66884
3.893964e6,527.5169,530.05,528.91,532.62,521.15,2020-12-21T05:00:00.0,84004
1.908529e6,524.9744,527.69,527.33,530.4,520.5,2020-12-22T05:00:00.0,53898
2.393187e6,518.2046,524.76,514.48,526.32,514.2,2020-12-23T05:00:00.0,58686
1.143952e6,514.7065,515.12,513.97,519.345,512.2104,2020-12-24T05:00:00.0,31153
2.891867e6,516.5566,516.43,519.12,523.66,507.13,2020-12-28T05:00:00.0,71623
4.022358e6,530.2715,519.9,530.87,536.5478,515.4801,2020-12-29T05:00:00.0,93049
1.876286e6,526.3734,530.13,524.59,533.2575,523.69,2020-12-30T05:00:00.0,52090
5.392322e6,539.1279,525.53,540.73,545.5,523.1502,2020-12-31T05:00:00.0,107116
4.444407e6,524.4913,539.0,522.86,540.8,515.085,2021-01-04T05:00:00.0,116975
3.133872e6,521.3267,521.55,520.8,526.78,515.89,2021-01-05T05:00:00.0,75276
5.34621e6,506.5528,511.97,500.49,513.0998,499.5,2021-01-06T05:00:00.0,139366
3.686448e6,510.2571,508.28,508.89,516.44,506.42,2021-01-07T05:00:00.0,81399
2.973949e6,509.7236,511.31,510.4,513.24,504.51,2021-01-08T05:00:00.0,76258
3.81272e6,502.3004,507.84,499.1,510.725,497.95,2021-01-11T05:00:00.0,87872
5.990425e6,491.3245,500.0,494.25,501.09,485.6701,2021-01-12T05:00:00.0,132914
5.032099e6,505.8444,495.5012,507.79,512.3542,493.01,2021-01-13T05:00:00.0,107603
4.177357e6,503.7044,507.35,500.86,514.5,499.58,2021-01-14T05:00:00.0,85812
5.865788e6,499.7406,500.0,497.98,506.32,495.1,2021-01-15T05:00:00.0,96491
1.2308313e7,523.2123,501.0,501.77,509.25,493.5427,2021-01-19T05:00:00.0,242871
3.263133e7,577.3294,565.42,586.34,593.2877,556.86,2021-01-20T05:00:00.0,523949
1.1840634e7,578.3304,582.45,579.84,588.75,570.4,2021-01-21T05:00:00.0,211595
7.541822e6,571.7243,582.1,565.17,583.99,564.35,2021-01-22T05:00:00.0,138668
7.207329e6,557.7797,567.0,556.78,569.75,548.65,2021-01-25T05:00:00.0,165980
5.023847e6,562.6837,554.73,561.93,567.99,554.06,2021-01-26T05:00:00.0,96159
8.670277e6,535.8861,550.71,523.28,556.4187,515.73,2021-01-27T05:00:00.0,190779
5.968978e6,542.738,535.88,538.6,553.1482,530.74,2021-01-28T05:00:00.0,136115
4.325264e6,534.0761,538.0,532.39,541.0,530.18,2021-01-29T05:00:00.0,102682
3.547507e6,539.0619,536.79,539.04,545.06,531.73,2021-02-01T05:00:00.0,85149
3.765969e6,550.4306,542.01,548.16,555.48,538.935,2021-02-02T05:00:00.0,97616
3.172288e6,541.9835,550.17,539.45,550.48,538.243,2021-02-03T05:00:00.0,80360
5.164537e6,550.0153,539.81,552.16,559.48,537.51,2021-02-04T05:00:00.0,118019
2.376175e6,549.8677,552.26,550.79,554.44,545.4778,2021-02-05T05:00:00.0,68339
2.791721e6,548.6415,555.0,547.92,555.0,543.7,2021-02-08T05:00:00.0,72998
3.703499e6,559.0124,546.0,559.07,566.0,543.0,2021-02-09T05:00:00.0,89791
3.991264e6,560.3401,562.5,563.59,566.65,553.463,2021-02-10T05:00:00.0,83993
2.728987e6,558.228,564.442,557.59,565.93,554.22,2021-02-11T05:00:00.0,67092
2.197128e6,555.2952,556.94,556.52,561.2499,550.85,2021-02-12T05:00:00.0,53960
2.624097e6,557.5631,557.286,557.28,563.63,552.73,2021-02-16T05:00:00.0,64057
2.07159e6,548.9768,550.99,551.34,555.25,543.03,2021-02-17T05:00:00.0,59332
2.457604e6,544.9653,549.0,548.22,550.0,538.2265,2021-02-18T05:00:00.0,66700
2.841457e6,541.5335,548.0,540.22,548.99,538.8132,2021-02-19T05:00:00.0,69427
3.078594e6,535.3188,534.99,533.78,541.79,530.79,2021-02-22T05:00:00.0,83103
4.136532e6,536.6996,525.0035,546.15,548.54,518.28,2021-02-23T05:00:00.0,114864
3.245038e6,550.5275,539.8,553.41,556.8499,539.065,2021-02-24T05:00:00.0,82957
4.252879e6,545.3631,550.27,546.7,556.48,535.75,2021-02-25T05:00:00.0,106532
3.755274e6,543.8061,546.51,538.85,553.09,538.0,2021-02-26T05:00:00.0,93825
3.04218e6,548.5747,545.5734,550.64,552.14,542.0,2021-03-01T05:00:00.0,77661
3.042226e6,550.5171,553.34,547.82,556.99,546.02,2021-03-02T05:00:00.0,74914
5.062443e6,526.8703,545.93,520.7,548.005,517.81,2021-03-03T05:00:00.0,134220
5.034792e6,517.0925,521.5,511.29,531.5,507.68,2021-03-04T05:00:00.0,129314
5.069973e6,509.4464,511.98,516.39,517.76,498.7901,2021-03-05T05:00:00.0,138313
3.981758e6,502.8353,514.46,493.33,518.84,492.85,2021-03-08T05:00:00.0,110213
3.470042e6,507.6213,507.31,506.44,513.11,503.8221,2021-03-09T05:00:00.0,85122
